Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.305495239,-0.70760424,-0.765326481,-0.657297141,1
-0.483951416,0.738374638,2.269295468,-1.92129813,-0.393459967,-0.115233765,-0.70760424,-0.595309919,-0.657297141,0
-0.483951416,0.738374638,2.269295468,0.519406056,2.536303481,-0.037764751,0.11519121,0.521941776,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.267594547,-0.70760424,-0.376717196,2.144803412,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.267594547,1.495483914,0.388357334,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,2.536303481,-0.684502159,0.694023634,-0.413149317,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,-0.355978961,1.14762789,0.436933495,-0.657297141,0
-0.483951416,0.738374638,2.269295468,-1.92129813,2.536303481,-0.330812901,0.297003958,-0.170268513,0.276736377,0
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.253040681,-0.70760424,-0.401005276,0.276736377,1
2.062053859,0.738374638,1.272212136,0.519406056,-0.393459967,-0.627196313,0.164818669,0.279060973,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.073511681,0.335963833,1.469176908,0.276736377,0
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.231513088,-0.70760424,-1.141791726,-1.591330658,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.477412778,0.46629389,-0.097404272,0.276736377,1
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.330812901,0.220011825,-0.546733758,0.276736377,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.457098007,0.274741173,-0.486013557,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.462524384,-0.70760424,0.8012547,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.027272837,1.225083831,0.376213294,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.38766394,0.637439054,-0.158124473,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,0.111412373,1.914766376,0.534085816,-2.525364175,1
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.339909068,0.136526379,-0.765326481,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.209530687,-0.70760424,-0.267420835,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.287302907,-0.70760424,-1.44539273,-3.459397693,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.459523652,0.360081851,-0.085260232,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.536386255,-0.245187632,-1.141791726,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,-0.201192535,-0.70760424,-0.352429116,-2.525364175,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.569435658,0.934740003,-0.158124473,0.276736377,1
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.186032258,0.80580137,-0.133836393,-2.525364175,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.101892722,1.057649132,0.08475633,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.257588764,-0.357892983,0.194052692,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.373413279,-0.229881967,-0.534589718,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,0.894743876,-0.185356395,0.983415302,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,0.275598171,-0.70760424,-0.291708915,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.260014409,0.962104677,0.874118941,0.276736377,0
-0.483951416,0.738374638,2.269295468,-1.92129813,-0.393459967,-0.522135595,-0.357892983,-0.607453959,2.144803412,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.030184612,-0.70760424,-0.097404272,0.276736377,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.39206042,0.3744599,-0.060972152,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,-0.29457984,1.200502006,0.09690037,0.276736377,0
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.070510949,-0.70760424,-0.315996995,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,1.37471824,-0.70760424,0.497653696,-2.525364175,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.355978961,0.351269498,0.121188451,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.500456399,-0.059200611,-0.716750321,0.276736377,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.008019285,0.285872566,0.376213294,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.741776683,-0.70760424,1.396312667,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.023027959,0.529371783,0.436933495,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.204527796,-0.70760424,-1.214655967,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.512129812,3.457391892,-0.085260232,0.276736377,0
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.387815542,-0.70760424,-0.765326481,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,-0.184213025,0.226505137,0.606950057,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.276387508,-0.70760424,-0.619597999,0.276736377,0
2.062053859,0.738374638,2.269295468,0.519406056,-0.393459967,2.772495762,-0.70760424,2.744301125,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,2.536303481,0.757694974,1.078056685,0.194052692,-2.525364175,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.085639903,0.483918595,0.461221575,0.276736377,0
-0.483951416,-1.351527846,-0.721954529,0.519406056,2.536303481,2.221116494,-0.70760424,6.14463237,2.144803412,0
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.530776953,0.187081455,-0.850334762,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.424048604,-0.70760424,-0.898910923,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,2.536303481,-0.311710953,-0.70760424,-1.44539273,-3.459397693,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.094009378,-0.70760424,-0.510301638,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,-0.229693855,2.886908012,1.772777912,0.276736377,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.141309441,-0.70760424,-0.728894361,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,2.536303481,-0.333390149,0.915723874,-0.6803182,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,1.437784991,-0.70760424,1.189863985,0.276736377,0
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.199373302,-0.044358754,-0.182412553,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.071723771,0.258507892,0.497653696,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.014872733,-0.70760424,0.291205013,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,2.536303481,0.217534311,-0.70760424,0.376213294,-2.525364175,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.427080659,0.235781298,-0.267420835,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,0.946288817,-0.70760424,0.521941776,-2.525364175,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.482870478,1.373038594,-0.534589718,0.276736377,1
2.062053859,0.738374638,1.272212136,0.519406056,-0.393459967,1.417621823,-0.70760424,-0.898910923,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.60293987,-0.046677794,-1.384672529,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.679922754,0.065099942,0.983415302,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.099315475,-0.322643573,-0.230988714,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.115505648,-0.70760424,-0.315996995,0.276736377,0
-0.483951416,0.738374638,-0.721954529,0.519406056,2.536303481,-0.445424594,1.031675882,0.09690037,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.553486045,-0.70760424,1.214152065,0.276736377,1
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.490299014,-0.70760424,-0.376717196,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.34278952,-0.70760424,-1.141791726,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,5.227854194,-0.70760424,5.537430362,-2.525364175,0
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,0.073511681,-0.70760424,0.194052692,0.276736377,0
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,0.609882275,-0.70760424,0.521941776,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.384328679,0.258507892,-0.291708915,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.141309441,1.901315943,1.347736507,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,-0.553668971,-0.224780078,-0.558877798,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.366559832,-0.70760424,1.59061731,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.367803977,-0.113929958,-0.279564875,0.276736377,0
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.204376193,-0.036474017,0.169764611,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.57728768,-0.70760424,-0.838190722,-2.525364175,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.274113466,0.760811991,0.461221575,0.276736377,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.141309441,-0.70760424,-0.388861236,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.466345776,0.838267932,-0.182412553,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.496969535,-0.70760424,-0.983919204,2.144803412,0
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,0.376717217,-0.70760424,0.679814298,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,-0.56018789,0.112872169,-0.595309919,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,7.011309158,-0.70760424,6.751834378,-0.657297141,1
-0.483951416,0.738374638,2.269295468,-1.92129813,-0.393459967,-0.302159978,-0.70760424,-0.765326481,-2.525364175,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.029243673,1.901315943,0.521941776,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,2.536303481,-0.177542503,-0.366241528,-0.69246224,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.305950047,0.203314736,-0.340285076,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.526077267,0.043300965,-0.522445678,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,0.000135941,4.533426527,4.262306145,0.276736377,0
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.267594547,-0.70760424,-0.340285076,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.48241567,-0.034618785,-0.510301638,2.144803412,0
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,0.134152788,2.655003995,0.436933495,0.276736377,0
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.545634024,1.640655828,-0.935343043,0.276736377,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.138732194,-0.70760424,-0.862478802,-2.525364175,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,4.295042362,-0.70760424,1.408456708,0.276736377,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.286544893,-0.70760424,-0.437437397,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,2.536303481,5.098688636,1.495483914,-0.291708915,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,2.536303481,-0.505914099,-0.70760424,-0.947487084,-0.657297141,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.474835531,0.284017333,-1.044639405,0.276736377,0
2.062053859,0.738374638,-0.721954529,0.519406056,2.536303481,-0.733924662,1.7487231,0.291205013,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.578045693,-0.70760424,0.534085816,-2.525364175,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.095525405,-0.70760424,-1.166079806,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.98312829,-0.70760424,0.242628852,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,-0.393459967,0.078514572,-0.70760424,0.194052692,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.251221448,-0.70760424,-0.826046682,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.200737726,-0.70760424,-0.291708915,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.362346277,0.490411908,0.315493093,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.427200939,1.031675882,0.521941776,0.276736377,1
2.062053859,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.546998449,0.389301757,-0.291708915,0.276736377,1
2.062053859,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.318229872,0.598479179,-0.376717196,0.276736377,0
-0.483951416,-1.351527846,-0.721954529,0.519406056,2.536303481,0.831525522,-0.70760424,-0.741038401,0.276736377,1
-0.483951416,0.738374638,0.275128803,-1.92129813,-0.393459967,-0.44193773,0.451915841,-0.65603012,0.276736377,1
-0.483951416,-1.351527846,1.272212136,0.519406056,-0.393459967,-0.0897645,-0.70760424,0.266916932,0.276736377,0
-0.483951416,0.738374638,2.269295468,-1.92129813,-0.393459967,-0.230906677,-0.70760424,-1.748993734,-2.525364175,1
-0.483951416,0.738374638,0.275128803,-1.92129813,-0.393459967,-0.305495239,-0.205300141,-0.109548312,0.276736377,1
-0.483951416,0.738374638,1.272212136,-1.92129813,-0.393459967,-0.242276885,-0.70760424,-0.243132754,0.276736377,1
2.062053859,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.167839926,-0.70760424,-0.291708915,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.344305548,-0.70760424,-0.777470521,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.233483924,0.46629389,-1.081071525,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.460281665,-0.70760424,-1.032495365,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.317926666,-0.70760424,-0.206700634,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.679922754,-0.70760424,0.84983086,0.276736377,1
-0.483951416,0.738374638,2.269295468,0.519406056,-0.393459967,-0.316107433,-0.127844199,-0.194556594,0.276736377,0
-0.483951416,0.738374638,0.275128803,0.519406056,2.536303481,0.344425828,-0.70760424,1.165575904,0.276736377,1
-0.483951416,0.738374638,2.269295468,-1.92129813,2.536303481,0.028485659,-0.70760424,-0.170268513,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.355069344,0.693559826,-0.085260232,0.276736377,1
-0.483951416,0.738374638,2.269295468,-1.92129813,-0.393459967,-0.25243427,-0.251680944,-0.534589718,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.813364512,0.127250218,-0.109548312,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.271081411,0.115655018,-0.158124473,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.078091087,-0.70760424,-0.874622843,0.276736377,0
2.062053859,0.738374638,1.272212136,0.519406056,-0.393459967,-0.186790272,0.397650301,-0.206700634,0.276736377,0
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.49939518,-0.70760424,-1.020351325,0.276736377,0
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,-0.22832943,0.088754152,-0.340285076,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.385693104,0.586883979,-0.000251951,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.312740849,-0.239158127,0.376213294,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,0.111412373,-0.70760424,-0.194556594,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.343395931,-0.70760424,0.315493093,0.276736377,1
-0.483951416,0.738374638,-0.721954529,-1.92129813,2.536303481,-0.118265821,-0.70760424,-0.073116192,0.276736377,1
-0.483951416,0.738374638,1.272212136,0.519406056,-0.393459967,0.111412373,0.078550375,0.8012547,0.276736377,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,-0.393459967,-0.114778957,-0.70760424,0.169764611,2.144803412,1
-0.483951416,-1.351527846,-0.721954529,0.519406056,2.536303481,0.134152788,-0.70760424,0.679814298,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.458462432,0.245057459,-0.486013557,0.276736377,1
-0.483951416,0.738374638,-0.721954529,0.519406056,-0.393459967,-0.272749041,-0.70760424,-1.238944047,-2.525364175,1
-0.483951416,-1.351527846,-0.721954529,-1.92129813,-0.393459967,-0.3526437,0.497369028,-0.291708915,0.276736377,1
2.062053859,-1.351527846,-0.721954529,0.519406056,-0.393459967,0.427200939,-0.70760424,1.651337511,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.357798194,0.11751025,-0.048828112,0.276736377,1
-0.483951416,0.738374638,0.275128803,0.519406056,-0.393459967,-0.002289703,-0.123206119,0.315493093,0.276736377,1
